,biology,posterior_mean,q_0.01,q_0.5,q_0.99
8852,Rattus norvegicus|2.3.1.9|acetoacetyl-CoA,-3.75668586875,-5.1390869,-3.7592,-2.2600837
8853,Rattus norvegicus|2.3.1.9|acetyl-CoA,-2.28634943815625,-3.7394895,-2.283795,-0.8400621600000008
8854,Rattus norvegicus|2.3.2.13|putrescine,-2.5086766721875,-3.7997094,-2.541765,-1.0572781000000018
8855,Rattus norvegicus|2.3.2.2|L-Glu-4-nitroanilide,-0.576801062246875,-1.6325281,-0.5632315,0.3583979599999999
8856,Rattus norvegicus|2.3.3.10|acetyl-CoA,-2.4208207271875,-3.5011235000000003,-2.433885,-1.2943176000000018
8857,Rattus norvegicus|2.3.3.8|ATP,-1.44700670403125,-2.3625364,-1.4449299999999998,-0.5327620300000006
8858,Rattus norvegicus|2.3.3.8|CoA,-5.039007090625001,-6.08873,-5.038165,-3.9815829000000007
8859,Rattus norvegicus|2.3.3.8|acetyl-CoA,-3.836759067375,-5.8992336000000005,-3.945945,-1.099444000000003
8860,Rattus norvegicus|2.3.3.8|citrate,-1.6654291156250003,-3.1138898999999998,-1.6727750000000001,-0.27367632000000386
8861,Rattus norvegicus|2.3.3.8|oxaloacetate,-2.003937078109375,-4.6402479,-1.9485000000000001,0.2961467899999988
8862,Rattus norvegicus|2.3.3.8|phosphate,-0.050365922645937505,-2.7198123,0.0136831,2.034866399999998
8863,Rattus norvegicus|2.4.1.101|UDP-N-acetyl-D-glucosamine,-1.653328581496875,-3.9226216000000003,-1.8536350000000001,1.888442999999998
8864,Rattus norvegicus|2.4.1.102|UDP-N-acetyl-D-glucosamine,-0.5193059421284375,-2.2038997,-0.497167,1.0020138
8865,Rattus norvegicus|2.4.1.122|UDP-galactose,-1.964923025753125,-4.2792038,-1.92216,0.1432044999999992
8866,Rattus norvegicus|2.4.1.144|UDP-N-acetyl-D-glucosamine,-0.29330108089115625,-1.6187722,-0.3330635,1.2306949999999997
8867,Rattus norvegicus|2.4.1.149|UDP-N-acetyl-D-glucosamine,-1.9017795022875001,-3.7526411,-1.916965,0.11756725999999115
8868,Rattus norvegicus|2.4.1.17|4-nitrophenol,-1.6593478773193748,-4.998249,-1.45457,0.35686052999999773
8869,Rattus norvegicus|2.4.1.17|UDP-glucuronic acid,-2.3603952243375,-5.8294581999999995,-2.2233,0.04108999899999882
8870,Rattus norvegicus|2.4.1.17|UDPglucuronate,-0.545979364523125,-1.7557231,-0.534322,0.5618420399999996
8871,Rattus norvegicus|2.4.1.17|androsterone,-5.036401190625001,-6.8938055,-5.01994,-3.2455409000000017
8872,Rattus norvegicus|2.4.1.17|bilirubin,-3.21831319565625,-4.9360525,-3.2333,-1.3820776000000068
8873,Rattus norvegicus|2.4.1.17|estradiol,-3.3294126477406256,-5.4827163,-3.324025,-1.1029368000000128
8874,Rattus norvegicus|2.4.1.17|morphine,-0.6274178851928124,-2.4810319,-0.689947,1.686211999999998
8875,Rattus norvegicus|2.4.1.17|mycophenolate,-0.9336842264224063,-3.2110068,-0.9361915000000001,1.3564216999999958
8876,Rattus norvegicus|2.4.1.17|testosterone,-3.8152004928124996,-5.2044407999999995,-3.8513450000000002,-2.088853800000001
8877,Rattus norvegicus|2.4.1.22|UDPgalactose,-2.5476706952974997,-5.00994,-2.618395,0.4156449699999942
8878,Rattus norvegicus|2.4.1.22|glucose,-0.6341295398784063,-2.6725921,-0.591754,1.0784333999999995
8879,Rattus norvegicus|2.4.1.228|UDP-galactose,-3.50808399596875,-5.243506999999999,-3.50705,-1.6835668000000001
8880,Rattus norvegicus|2.4.1.228|lactosylceramide,-2.609376964059375,-5.2190567,-2.6761049999999997,0.39708870999998985
8881,Rattus norvegicus|2.4.1.274|UDP-galactose,-2.17988938391625,-4.4664725,-2.163605,-0.22983459000000242
8882,Rattus norvegicus|2.4.1.274|beta-D-glucosyl-(1&lt;-&gt;1)-ceramide,-3.3615802000000006,-5.4249155,-3.345535,-1.5276841000000005
8883,Rattus norvegicus|2.4.1.344|GDP-beta-L-fucose,-2.69935058165625,-4.4394597,-2.739115,-0.6243927100000012
8884,Rattus norvegicus|2.4.1.344|beta-D-galactosyl-(1-&gt;4)-N-acetyl-beta-D-glucosamine,1.3622494384996873,-2.6654143,1.580965,3.7092969999999985
8885,Rattus norvegicus|2.4.1.344|phenyl beta-D-galactopyranoside,2.7429934201343746,0.2840192,2.81419,4.5663468
8886,Rattus norvegicus|2.4.1.38|UDPgalactose,-3.8795103625,-4.6084413,-3.88455,-3.1265388
8887,Rattus norvegicus|2.4.1.41|UDP-N-acetyl-D-galactosamine,-3.4776000112500003,-5.3045271000000005,-3.545125,-1.2682537000000018
8888,Rattus norvegicus|2.4.1.47|2-(2-hydroxyacyl)sphingosine,-2.7178999502218755,-4.8712144,-2.74428,-0.2432703200000008
8889,Rattus norvegicus|2.4.1.47|UDPgalactose,-3.4149039768750002,-5.1667808,-3.42969,-1.5181099000000007
8890,"Rattus norvegicus|2.4.1.62|N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-1,4-beta-D-glucosyl-N-acylsphingosine",-3.4631184062499996,-5.2637052,-3.4559800000000003,-1.6581425000000056
8891,Rattus norvegicus|2.4.1.62|UDP-galactose,-2.19791195284375,-4.0061355,-2.198525,-0.3075329500000126
8892,Rattus norvegicus|2.4.1.66|UDP-glucose,-3.915636923125,-5.452665499999999,-3.94187,-2.2034177
8893,Rattus norvegicus|2.4.1.69|GDP-L-fucose,-3.3639347575,-5.3854695,-3.3571,-1.4198786000000012
8894,Rattus norvegicus|2.4.1.69|GDP-beta-L-fucose,-2.6452643704375,-4.3494345,-2.701705,-0.5102549400000069
8895,Rattus norvegicus|2.4.1.69|beta-D-galactosyl-(1-&gt;3)-N-acetyl-beta-D-galactosamine,0.798212398725625,-3.6213802,1.05209,3.3437430999999975
8896,Rattus norvegicus|2.4.1.69|beta-D-galactosyl-(1-&gt;3)-N-acetyl-beta-D-glucosamine,0.8475814187615626,-3.9518616,1.10791,3.6780021
8897,Rattus norvegicus|2.4.1.69|phenyl beta-D-galactopyranoside,2.58827685209375,-1.5018025,2.776185,5.1201515999999945
8898,Rattus norvegicus|2.4.1.80|UDP-glucose,-3.9028605243749994,-5.5825116999999995,-3.96355,-1.6942812000000027
8899,Rattus norvegicus|2.4.1.80|ceramide,-1.60148411096875,-3.8149571,-1.56583,0.2911187399999982
8900,Rattus norvegicus|2.4.1.83|GDPmannose,-6.981178762499999,-8.3390405,-6.99688,-5.470315100000005
8901,Rattus norvegicus|2.4.1.83|dolichyl phosphate,-7.61413760625,-9.1491228,-7.67075,-5.503372000000003
8902,"Rattus norvegicus|2.4.1.86|N-acetyl-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-D-glucosylceramide",-2.6612714847437506,-4.4098216,-2.72503,-0.46411430000000065
8903,Rattus norvegicus|2.4.1.90|N-acetylglucosamine,0.25748958684375,-1.4980748000000002,0.213105,2.417722699999998
8904,Rattus norvegicus|2.4.1.90|UDPgalactose,-3.8840690937500004,-4.6118587,-3.889155,-3.1473085000000007
8905,Rattus norvegicus|2.4.1.92|UDP-N-acetyl-D-galactosamine,-3.4866283250000003,-4.6609031000000005,-3.48646,-2.3936645000000003
8906,Rattus norvegicus|2.4.1.92|ganglioside GM3,-1.4272365898718749,-4.5850772,-1.3406850000000001,0.988504779999998
8907,Rattus norvegicus|2.4.2.1|Inosine,-1.592947358796875,-4.1114071999999995,-1.7249599999999998,1.9224216999999924
8908,Rattus norvegicus|2.4.2.1|guanosine,-1.8785354988437502,-3.4440391,-1.878615,-0.2672675500000117
8909,Rattus norvegicus|2.4.2.1|phosphate,-1.62938597753125,-2.8637885,-1.612585,-0.5280430400000008
8910,Rattus norvegicus|2.4.2.12|5-phospho-alpha-D-ribose 1-diphosphate,-3.2692987896875003,-5.0049639,-3.2893,-1.2996593000000058
8911,Rattus norvegicus|2.4.2.12|nicotinamide,-2.193927069375,-3.5013017,-2.18881,-0.9212129800000013
8912,Rattus norvegicus|2.4.2.14|5-phospho-alpha-D-ribose 1-diphosphate,-2.6253996190624997,-4.5001363,-2.589765,-1.0324677000000004
8913,Rattus norvegicus|2.4.2.14|L-glutamine,-0.2915958246746875,-1.6330695,-0.2871245,0.8620187699999989
8914,Rattus norvegicus|2.4.2.19|5-phospho-alpha-D-ribose 1-diphosphate,-3.2765253999999997,-4.7483875,-3.300395,-1.6460642000000014
8915,Rattus norvegicus|2.4.2.26|UDP-D-xylose,-3.6331821118749996,-5.2773002,-3.717825,-1.3760240000000006
8916,Rattus norvegicus|2.4.2.28|5'-deoxy-5'-methylthioadenosine,-5.857247243750001,-9.2214378,-5.8477250000000005,-2.5842975000000017
8917,Rattus norvegicus|2.4.2.28|5'-methylthioadenosine,-4.2373503253125,-7.0871244,-4.23058,-1.5702619000000004
8918,Rattus norvegicus|2.4.2.28|phosphate,-0.5025607722437501,-1.8055670000000001,-0.5175035,1.0650160999999998
8919,Rattus norvegicus|2.4.2.3|Uracil,-1.8791733041565626,-3.7835158,-1.81026,-0.38454282000000534
8920,Rattus norvegicus|2.4.2.3|uridine,-2.4378596240625,-3.8259404999999997,-2.43223,-1.0562219000000008
8921,Rattus norvegicus|2.4.2.30|NAD+,-2.250172765903125,-4.2193612,-2.3052650000000003,0.2111135199999994
8922,Rattus norvegicus|2.4.2.31|NAD+,-0.8981229516693751,-2.4383047,-0.900724,0.7722456199999987
8923,Rattus norvegicus|2.4.2.4|thymine,-1.5847033753190625,-3.5416944999999997,-1.666195,0.8408071399999996
8924,Rattus norvegicus|2.4.2.64|queuine,-7.49725175,-9.4289408,-7.54915,-5.181631300000001
8925,Rattus norvegicus|2.4.2.7|5-phospho-alpha-D-ribose 1-diphosphate,-3.858615271875,-5.3185604,-3.861935,-2.3916685000000006
8926,Rattus norvegicus|2.4.2.7|adenine,-6.3916388500000005,-8.1495244,-6.457935,-4.1892152
8927,Rattus norvegicus|2.4.99.1|CMP-N-acetylneuraminate,-2.6633304187499998,-3.3368336999999997,-2.6663,-1.902977100000004
8928,Rattus norvegicus|2.4.99.1|beta-D-galactosyl-(1-&gt;4)-N-acetyl-beta-D-glucosamine,0.38598176839062504,-2.6421737,0.4445785,2.988501799999994
8929,Rattus norvegicus|2.4.99.2|CMP-N-acetyl-beta-neuraminate,-1.088172985871875,-3.4146789,-1.03282,0.852086839999997
8930,Rattus norvegicus|2.4.99.2|ganglioside GM1a,-0.6406019814015624,-2.9651365,-0.635385,1.628416599999994
8931,Rattus norvegicus|2.4.99.3|CMP-N-acetylneuraminate,-0.12165789839562499,-1.9260152,-0.08773475,1.4816618
8932,Rattus norvegicus|2.4.99.8|CMP-N-acetylneuraminate,-1.7455722906218751,-3.7445759,-1.741415,0.11710455999999538
8933,Rattus norvegicus|2.4.99.8|ganglioside GM3,-1.83363002096875,-3.4042623,-1.82291,-0.2541725100000029
8934,Rattus norvegicus|2.4.99.9|CMP-N-acetylneuraminate,-1.5869973258812502,-3.0420743,-1.587915,-0.11500119000000014
8935,Rattus norvegicus|2.4.99.9|lactosylceramide,-2.4890091953124998,-3.5956409000000003,-2.49664,-1.2500645000000021
8936,"Rattus norvegicus|2.5.1.16|1,4-diaminobutane",-2.557246529375,-3.7863716,-2.55558,-1.5247144000000015
8937,"Rattus norvegicus|2.5.1.18|1-chloro-2,4-dinitrobenzene",-0.7012064306996875,-1.8540397,-0.6858295,0.35187784999999755
8938,Rattus norvegicus|2.5.1.18|glutathione,-1.39981093515625,-2.4360848,-1.3973900000000001,-0.40955615000000317
8939,Rattus norvegicus|2.5.1.22|S-adenosylmethioninamine,-5.960663762500001,-8.340287,-5.87349,-4.072450000000003
8940,Rattus norvegicus|2.5.1.22|spermidine,-3.2150588125,-4.6333571000000005,-3.21418,-1.9444780000000037
8941,Rattus norvegicus|2.5.1.29|isopentenyl diphosphate,-5.5418406625,-7.4476699,-5.50489,-3.8340357000000025
8942,"Rattus norvegicus|2.5.1.29|trans,trans-farnesyl diphosphate",-5.698161815625001,-7.636959900000001,-5.755175,-3.1460280000000007
8943,Rattus norvegicus|2.5.1.39|4-hydroxybenzoate,-5.293817611250001,-7.5039844,-5.418335000000001,-2.271449000000002
8944,Rattus norvegicus|2.5.1.46|spermidine,-5.579377878125,-7.2626290000000004,-5.62473,-3.2504165000000005
8945,Rattus norvegicus|2.5.1.57|N-acetyl-D-mannosamine 6-phosphate,-1.648746861253125,-3.4289685999999997,-1.65557,0.2364235099999924
8946,Rattus norvegicus|2.5.1.57|phosphoenolpyruvate,-2.3811676448125,-4.7053674999999995,-2.36396,-0.08372245300000071
8947,"Rattus norvegicus|2.5.1.58|(2E,6E)-farnesyl diphosphate",-6.555598821875001,-8.1017776,-6.581575,-4.673902600000009
8948,Rattus norvegicus|2.5.1.58|farnesyl diphosphate,-5.898337556250001,-9.098207599999999,-5.89569,-3.190143200000001
8949,Rattus norvegicus|2.5.1.59|geranylgeranyl diphosphate,-8.7425352875,-11.691822,-8.6899,-6.059223100000004
8950,Rattus norvegicus|2.5.1.6|ATP,-2.6575606387812503,-5.2001367,-2.585215,-0.5701970100000037
8951,Rattus norvegicus|2.5.1.6|L-methionine,-2.9558083281562495,-4.6133576,-2.951155,-1.2978941000000013
8952,Rattus norvegicus|2.5.1.60|geranylgeranyl diphosphate,-2.456402775,-3.1947731,-2.46117,-1.7453901000000003
8953,Rattus norvegicus|2.5.1.61|porphobilinogen,-3.6399335281250003,-5.235221500000001,-3.63774,-2.155800300000001
8954,Rattus norvegicus|2.6.1.1|2-oxoglutarate,0.2661134690850625,-0.69940313,0.26622049999999997,1.1811179999999997
8955,Rattus norvegicus|2.6.1.1|L-aspartate,0.5959849248546875,-1.0689779,0.5708515000000001,2.476765999999999
8956,Rattus norvegicus|2.6.1.13|2-oxoglutarate,-0.35920927702237493,-1.5458032,-0.35845950000000004,0.8157702099999973
8957,Rattus norvegicus|2.6.1.13|L-ornithine,0.3541170184071875,-0.73868178,0.351452,1.4421348999999992
8958,Rattus norvegicus|2.6.1.14|glyoxylate,-1.8693265947843754,-3.7862209,-1.920265,0.43286727999999086
8959,Rattus norvegicus|2.6.1.14|pyruvate,0.7399374622253752,-2.5323949999999997,0.8787825,2.8692407999999987
8960,Rattus norvegicus|2.6.1.15|L-glutamine,1.84642210759375,0.58295095,1.8167,3.3469797999999997
8961,Rattus norvegicus|2.6.1.15|pyruvate,-0.47276431103875,-2.1602818,-0.471754,1.1366198999999986
8962,Rattus norvegicus|2.6.1.16|D-fructose 6-phosphate,0.46405642546687503,-0.5586945799999999,0.4633055,1.499511999999999
8963,Rattus norvegicus|2.6.1.16|L-glutamine,0.1360773495490625,-1.2295508999999998,0.1390495,1.562212399999999
8964,Rattus norvegicus|2.6.1.19|2-oxoglutarate,-0.7348729167384375,-1.9574429999999998,-0.7509265,0.45824180999999925
8965,Rattus norvegicus|2.6.1.19|4-aminobutanoate,1.1308005921553126,-0.30673009999999995,1.1552600000000002,2.306704199999998
8966,Rattus norvegicus|2.6.1.2|2-oxoglutarate,-2.20460874236875,-5.2613753,-2.1915899999999997,0.5365811799999971
8967,Rattus norvegicus|2.6.1.2|L-alanine,-1.05274840021375,-4.4665275,-0.977789,1.2838547999999954
8968,Rattus norvegicus|2.6.1.22|(S)-3-amino-2-methylpropanoate,0.3142989553090625,-2.8731305000000003,0.4408105,2.0090437999999966
8969,Rattus norvegicus|2.6.1.23|4-hydroxy-L-glutamate,-1.54874148990625,-2.6087911,-1.55432,-0.42725538000000063
8970,"Rattus norvegicus|2.6.1.24|3,5-diiodo-L-tyrosine",0.7139763463721874,-0.51108576,0.7087445,2.0767035999999983
8971,Rattus norvegicus|2.6.1.3|2-oxoglutarate,-2.7526044570624997,-4.5053354,-2.754695,-0.7597412900000012
8972,Rattus norvegicus|2.6.1.3|L-cysteine,0.7138012777140625,-3.4284783,0.883658,3.782632999999999
8973,Rattus norvegicus|2.6.1.31|oxaloacetate,-2.702102725215625,-5.2855685999999995,-2.935,1.460793399999997
8974,Rattus norvegicus|2.6.1.4|glyoxylate,0.960951319686875,-2.626411,1.127945,3.2577526
8975,Rattus norvegicus|2.6.1.40|pyruvate,-0.017263418904687498,-1.0188912,-0.0183081,1.0552087999999997
8976,Rattus norvegicus|2.6.1.42|2-oxoglutarate,0.22577523485468753,-0.89607066,0.20538800000000001,1.5271650999999997
8977,Rattus norvegicus|2.6.1.42|L-glutamate,0.9156939898062499,-1.16325,0.953805,2.6403321999999965
8978,Rattus norvegicus|2.6.1.42|L-isoleucine,0.49479106548125,-0.87025094,0.462529,2.1487358999999975
8979,Rattus norvegicus|2.6.1.42|L-leucine,0.16397573584962502,-1.1328484,0.12711,1.6996335999999987
8980,Rattus norvegicus|2.6.1.42|L-valine,0.5558522316,-1.4066808,0.619916,2.057552499999999
8981,"Rattus norvegicus|2.6.1.43|4,5-Dioxopentanoate",-0.9108836689968751,-2.1417739,-0.9406399999999999,0.5460802399999989
8982,Rattus norvegicus|2.6.1.43|L-alanine,0.72687305585625,-0.5422191399999999,0.7465435,1.8546601
8983,Rattus norvegicus|2.6.1.44|L-alanine,1.5718821688437499,0.20148002,1.5802049999999999,2.793666499999999
8984,Rattus norvegicus|2.6.1.44|glyoxylate,-0.8362291952978126,-2.0112692,-0.8521875,0.3531927199999992
8985,Rattus norvegicus|2.6.1.44|pyruvate,-0.9310008371565626,-3.1640218,-0.9282305,1.3029316999999965
8986,Rattus norvegicus|2.6.1.5|2-oxoglutarate,-0.3171109121190625,-1.4346823,-0.33087900000000003,0.8902088499999988
8987,Rattus norvegicus|2.6.1.5|L-tyrosine,0.85393959408,-0.22379302999999998,0.8575015,1.9125154999999974
8988,Rattus norvegicus|2.6.1.51|pyruvate,0.0639920686478125,-1.0596294000000002,0.056438,1.2529101999999992
8989,Rattus norvegicus|2.6.1.57|2-oxoglutarate,-0.4418701061655,-2.0325906,-0.45297699999999996,1.3008636999999998
8990,Rattus norvegicus|2.6.1.57|L-phenylalanine,0.715409178808125,-1.5036652000000001,0.7844645,2.4208809999999987
8991,Rattus norvegicus|2.6.1.57|L-tryptophan,1.20819844528125,-0.39740380999999997,1.2181899999999999,2.6335740999999917
8992,Rattus norvegicus|2.6.1.57|L-tyrosine,0.37165402886375,-1.8522306,0.4046105,2.251703699999994
8993,Rattus norvegicus|2.6.1.6|2-oxoglutarate,-1.79749402474875,-3.9752449999999997,-1.9558,1.548288199999996
8994,Rattus norvegicus|2.6.1.60|glyoxylate,-1.552194172321875,-3.5615446,-1.546455,0.5560026099999985
8995,Rattus norvegicus|2.6.1.63|L-kynurenine,-0.013793039987187495,-2.5199456999999996,0.00244992,2.183067599999997
8996,Rattus norvegicus|2.6.1.63|glyoxylate,-0.563144783216875,-2.5167192999999997,-0.5725145,1.4994671999999987
8997,Rattus norvegicus|2.6.1.64|L-glutamine,-0.36914937936796877,-1.7962501999999998,-0.3635305,0.9547399099999998
8998,Rattus norvegicus|2.6.1.64|phenylpyruvate,-1.5985400464843749,-4.1921219,-1.609535,1.2167288999999983
8999,Rattus norvegicus|2.6.1.7|2-oxoglutarate,-2.4767860499375,-3.8558659,-2.5209900000000003,-0.6772269900000004
9000,Rattus norvegicus|2.6.1.7|L-kynurenine,0.5155930897175,-0.31329358,0.510946,1.353287199999999
9001,Rattus norvegicus|2.6.1.75|2-oxoglutarate,-0.2586698759965625,-1.4663020999999998,-0.27271449999999997,0.9972762199999988
9002,Rattus norvegicus|2.6.1.75|S-(4-Bromophenyl)-L-cysteine,0.6742432592521875,-0.74249349,0.63967,2.2834606999999982
9003,Rattus norvegicus|2.7.1.1|ATP,-0.540631729959375,-1.0125064,-0.5401255,-0.07523713800000002
9004,Rattus norvegicus|2.7.1.1|D-fructose,-0.621512673477875,-2.6254106,-0.5850695,1.0690258999999995
9005,Rattus norvegicus|2.7.1.1|D-glucose,-2.7007330625000003,-3.521963,-2.704605,-1.831863700000003
9006,Rattus norvegicus|2.7.1.1|D-mannose,-1.2276277511875,-2.0334743,-1.2348050000000002,-0.4256271800000025
9007,Rattus norvegicus|2.7.1.105|ATP,-2.152120240625,-2.7627707999999997,-2.1418299999999997,-1.5483388000000005
9008,Rattus norvegicus|2.7.1.105|beta-D-fructose 6-phosphate,-2.945081909375,-3.6135017,-2.944955,-2.3297848000000005
9009,Rattus norvegicus|2.7.1.107|1-stearoyl-2-arachidonoyl-sn-glycerol,-2.7989694968750003,-3.5746425,-2.8045150000000003,-1.9966849000000026
9010,Rattus norvegicus|2.7.1.107|ATP,-2.225344391875,-3.5791531,-2.20697,-1.1337964000000003
9011,Rattus norvegicus|2.7.1.108|CTP,-0.9562293559549999,-3.7447388,-0.784737,0.7892470199999987
9012,Rattus norvegicus|2.7.1.108|dolichol,-3.428298421875,-4.6732331,-3.397275,-2.3379881000000027
9013,Rattus norvegicus|2.7.1.11|ATP,-2.3537934270937497,-3.7264065,-2.39114,-0.7440627600000008
9014,Rattus norvegicus|2.7.1.11|D-fructose 6-phosphate,-2.6440058143750003,-3.7125361,-2.634045,-1.5508141000000006
9015,"Rattus norvegicus|2.7.1.127|1D-myo-inositol 1,4,5-trisphosphate",-6.450634509375,-7.5376072,-6.449955,-5.383368900000001
9016,Rattus norvegicus|2.7.1.127|ATP,-2.8740683703125,-3.8722226999999996,-2.8916399999999998,-1.7652161000000055
9017,Rattus norvegicus|2.7.1.134|ATP,-1.9331182596874998,-2.8901306,-1.9237250000000001,-1.015422800000001
9018,Rattus norvegicus|2.7.1.137|ATP,0.49435748227375,-1.934884,0.5229779999999999,2.8005329999999993
9019,"Rattus norvegicus|2.7.1.137|phosphatidylinositol 4,5-bisphosphate",-2.99794865665625,-5.146104500000001,-3.0024699999999998,-0.9697423600000004
9020,"Rattus norvegicus|2.7.1.151|1D-myo-inositol 4,5-bisphosphate",-2.8752264126937495,-5.1558068,-2.933185,-0.21362403000000046
9021,Rattus norvegicus|2.7.1.20|ATP,-2.91638696875,-3.787767,-2.918755,-2.0098504000000017
9022,Rattus norvegicus|2.7.1.20|adenosine,-8.470706959375,-9.3108916,-8.479005,-7.5586486
9023,Rattus norvegicus|2.7.1.21|ATP,-1.982049268125,-2.7544242999999997,-1.97513,-1.2307434000000004
9024,Rattus norvegicus|2.7.1.21|thymidine,-5.4588412,-6.4673419999999995,-5.459435,-4.4090435
9025,Rattus norvegicus|2.7.1.24|ATP,-1.745067618125,-2.9992063,-1.73458,-0.6565818600000014
9026,Rattus norvegicus|2.7.1.24|dephospho-CoA,-4.267805978125,-5.7048632,-4.3006,-2.600011800000001
9027,Rattus norvegicus|2.7.1.26|ATP,-3.9387530468750005,-5.451211000000001,-3.953895,-2.3973997000000002
9028,Rattus norvegicus|2.7.1.26|riboflavin,-4.650972828125,-5.7183215,-4.646355,-3.6034476
9029,Rattus norvegicus|2.7.1.28|ATP,-1.97333180440625,-3.6544865,-1.9576099999999999,-0.3491199900000023
9030,Rattus norvegicus|2.7.1.28|D-glyceraldehyde,-4.12137666875,-6.1774389,-4.18279,-1.6325950000000025
9031,Rattus norvegicus|2.7.1.28|dihydroxyacetone,-4.5011825859375,-6.5245368,-4.597424999999999,-1.7599131000000066
9032,Rattus norvegicus|2.7.1.3|ATP,-0.6208387567796876,-2.8248634999999997,-0.55476,1.1085773999999986
9033,Rattus norvegicus|2.7.1.3|D-fructose,-1.1861212270278125,-2.4926931,-1.1495950000000001,0.04961106899999949
9034,Rattus norvegicus|2.7.1.30|glycerol,-1.4487824425437497,-2.6781397,-1.47584,0.06844734299999819
9035,Rattus norvegicus|2.7.1.32|ATP,-0.1492964811265625,-1.4357947,-0.136251,1.1139886999999988
9036,Rattus norvegicus|2.7.1.32|choline,-2.6337605125,-3.474801,-2.64525,-1.6996229000000005
9037,Rattus norvegicus|2.7.1.32|ethanolamine,-0.0980884726265625,-1.414647,-0.07540905,1.1229717999999993
9038,Rattus norvegicus|2.7.1.33|ATP,-1.3032211489440626,-3.4392673,-1.202665,0.18667541999999984
9039,Rattus norvegicus|2.7.1.33|pantothenate,-3.9093694334375004,-5.141229999999999,-3.9264799999999997,-2.6125892000000057
9040,Rattus norvegicus|2.7.1.35|pyridoxal,-2.1804642135,-4.6846037,-2.11235,-0.1880748100000026
9041,Rattus norvegicus|2.7.1.35|pyridoxine,-1.9011409982812502,-3.2463115,-1.89316,-0.6685766200000012
9042,Rattus norvegicus|2.7.1.36|(R)-mevalonate,-1.2198671981875,-2.2936376,-1.20524,-0.2527497600000001
9043,Rattus norvegicus|2.7.1.36|ATP,0.0030839428488125,-0.9346038,0.0061292099999999995,0.8896008899999995
9044,Rattus norvegicus|2.7.1.40|ADP,-0.45596437965281256,-1.4409516,-0.457164,0.47921252999999986
9045,Rattus norvegicus|2.7.1.40|phosphoenolpyruvate,-2.12270879875,-3.0950598,-2.1221949999999996,-1.1474403000000004
9046,Rattus norvegicus|2.7.1.48|ATP,-0.6531814951542814,-1.7285285000000001,-0.6663425000000001,0.4308146899999974
9047,Rattus norvegicus|2.7.1.48|uridine,-1.251654662028125,-2.4832848,-1.2729,0.06882600599999616
9048,Rattus norvegicus|2.7.1.59|ATP,-1.35866252723125,-2.3397163,-1.39059,-0.09251691700000302
9049,Rattus norvegicus|2.7.1.59|N-acetyl-D-glucosamine,-2.1235056683843747,-3.6648934,-2.19146,-0.24067027000000113
9050,Rattus norvegicus|2.7.1.6|ATP,-1.4726029481249998,-2.3810368,-1.463965,-0.5881769900000002
9051,Rattus norvegicus|2.7.1.6|alpha-D-galactose,-0.09800237025749998,-2.0282095,-0.11895700000000001,1.9285515999999996
9052,Rattus norvegicus|2.7.1.60|ATP,-2.1080888815625003,-2.845592,-2.1139200000000002,-1.3728959000000027
9053,Rattus norvegicus|2.7.1.60|N-acetyl-D-mannosamine,-2.31007398809375,-4.1189771,-2.27055,-0.8571158700000018
9054,Rattus norvegicus|2.7.1.67|ATP,-2.34077769375,-3.0778578,-2.3443750000000003,-1.5785029000000004
9055,Rattus norvegicus|2.7.1.68|1-phosphatidyl-1D-myo-inositol 4-phosphate,-1.549225188125,-2.3233897999999997,-1.54725,-0.7661313900000011
9056,Rattus norvegicus|2.7.1.68|ATP,-3.3323447521875,-4.975850599999999,-3.327055,-1.6996437000000004
9057,Rattus norvegicus|2.7.1.76|deoxyadenosine,-0.9403572087075,-4.1361913,-0.8676605,1.5444642999999938
9058,Rattus norvegicus|2.7.1.78|ATP,-4.786712337500001,-5.9652018,-4.80588,-3.4750222000000073
9059,Rattus norvegicus|2.7.1.82|ATP,-1.3489595133418748,-3.7445286,-1.43252,1.2905906999999912
9060,Rattus norvegicus|2.7.1.82|ethanolamine,-2.094229758831875,-3.4702149,-2.11688,-0.5555972700000014
9061,Rattus norvegicus|2.7.1.91|ATP,-2.4065375521875,-3.2229316,-2.4108400000000003,-1.6218552000000013
9062,Rattus norvegicus|2.7.1.91|sphingosine,-4.5351008875000005,-6.4600011,-4.615805,-2.0710958000000015
9063,Rattus norvegicus|2.7.11.17|ATP,-4.374787009375,-5.5183505,-4.384315,-3.2632321000000006
9064,Rattus norvegicus|2.7.11.18|ATP,-2.0266754009375,-2.9851733,-2.025395,-1.0405768000000002
9065,Rattus norvegicus|2.7.11.18|myosin light chain,-4.34767270625,-6.5018432,-4.3018,-2.5010102000000023
9066,Rattus norvegicus|2.7.11.19|ATP,-3.170908565625,-3.8376307,-3.17202,-2.4474604000000006
9067,Rattus norvegicus|2.7.11.19|phosphorylase b,-3.3629560512500003,-5.2018413,-3.35177,-1.4942933000000007
9068,Rattus norvegicus|2.7.11.2|ATP,-3.5581535315625,-4.972696200000001,-3.60543,-1.6864850000000036
9069,Rattus norvegicus|2.7.11.27|ATP,-3.54572115,-4.290578399999999,-3.5453200000000002,-2.698769200000005
